timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,c_dht,lux_diode
1713451999,20.98383,51.11773,19.08,1004.47,43.84,5.317464,60.97658
1713452009,20.9678,51.0811,19.08,1004.45,43.89,5.478599,60.31739
1713452019,20.9678,51.09331,19.08,1004.44,43.88,5.317464,60.5127
1713452029,20.9678,51.10399,19.09,1004.45,43.84,5.398031,60.29297
1713452039,20.95445,51.09026,19.08,1004.41,43.83,5.317464,60.07325
1713452049,20.9678,51.0811,19.08,1004.47,43.87,5.398031,59.85351
1713452059,20.95445,51.07958,19.08,1004.39,43.86,5.398031,59.21874
1713452069,20.95445,51.07958,19.09,1004.46,43.85,5.398031,59.53613
1713452079,20.9678,51.05669,19.09,1004.43,43.85,5.478599,58.85252
1713452089,20.9411,51.05211,19.08,1004.47,43.82,5.398031,59.12108
1713452099,20.9678,51.0338,19.08,1004.41,43.86,5.398031,58.43748
1713452109,20.95445,51.04296,19.08,1004.50,43.87,5.398031,58.24216
1713452119,20.95445,51.06737,19.08,1004.47,43.86,5.317464,58.55955
1713452129,20.9411,51.06585,19.07,1004.46,43.84,5.478599,58.33982
1713452139,20.9411,51.05211,19.07,1004.48,43.83,5.478599,57.53414
1713452149,20.9411,51.06585,19.07,1004.46,43.87,5.398031,57.92477
1713452159,20.9411,51.03991,19.08,1004.47,43.87,5.398031,57.77829
1713452169,20.9411,51.07653,19.08,1004.52,43.83,5.398031,56.9482
1713452179,20.9411,51.05211,19.07,1004.46,43.82,5.478599,56.75288
1713452189,20.92508,51.08568,19.07,1004.48,43.86,5.398031,57.09468
1713452199,20.9411,51.06585,19.07,1004.43,43.85,5.398031,56.87495
1713452209,20.95445,51.06737,19.07,1004.35,43.83,5.398031,56.16541
1713452219,20.9411,51.01702,19.07,1004.43,43.83,5.398031,55.94567
1713452229,20.9411,51.02922,19.07,1004.46,43.78,5.398031,55.75036
1713452239,20.95445,51.03075,19.08,1004.47,43.75,5.398031,55.53063
1713452249,20.9411,51.02922,19.08,1004.50,43.77,5.398031,55.31091
1713452259,20.9411,51.06585,19.08,1004.52,43.76,5.398031,55.14
1713452269,20.92508,51.00328,19.07,1004.51,43.79,5.398031,55.57946
1713452279,20.9411,50.9804,19.09,1004.40,43.79,5.398031,55.45739
1713452289,20.92508,51.03838,19.08,1004.39,43.77,5.478599,55.35973
1713452299,20.9411,51.02922,19.08,1004.44,43.77,5.478599,54.65171
1713452309,20.92508,51.075,19.09,1004.45,43.77,5.317464,54.67613
1713452319,20.9411,51.00634,19.08,1004.53,43.77,5.398031,55.79919
1713452329,20.91173,51.04753,19.09,1004.54,43.77,5.398031,60.87892
1713452339,20.89838,50.98803,19.09,1004.51,43.74,5.398031,68.81667
1713452349,20.91173,50.95292,19.08,1004.49,43.74,5.478599,68.64424
1713452359,20.91173,50.98955,19.07,1004.46,43.74,5.317464,56.70405
1713452369,20.91173,50.94224,19.08,1004.47,43.73,5.478599,56.06775
1713452379,20.91173,50.97887,19.07,1004.46,43.73,5.398031,55.97009
1713452389,20.91173,51.00176,19.07,1004.51,43.72,5.398031,55.53063
1713452399,20.91173,51.03838,19.08,1004.50,43.73,5.478599,55.09117
1713452409,20.88503,50.97429,19.08,1004.41,43.73,5.398031,54.94469
1713452419,20.91173,51.01244,19.07,1004.43,43.72,5.398031,55.16441
1713452429,20.89838,51.01091,19.08,1004.49,43.70,5.317464,55.72595
1713452439,20.91173,51.03838,19.08,1004.52,43.71,5.317464,56.58198
1713452449,20.89838,50.98803,19.08,1004.47,43.72,5.398031,57.77829
1713452459,20.92508,51.02617,19.07,1004.46,43.71,5.398031,55.33532
1713452469,20.89838,50.98803,19.07,1004.54,43.57,5.398031,53.38216
1713452479,20.89838,50.99871,19.07,1004.57,43.65,5.398031,53.9437
1713452489,20.91173,51.00176,19.06,1004.44,43.67,5.317464,53.45541
1713452499,20.88503,51.02007,19.07,1004.45,43.65,5.398031,55.11559
1713452509,20.89838,51.0216,19.07,1004.45,43.72,5.398031,56.01892
1713452519,20.88503,51.07042,19.07,1004.51,43.72,5.478599,64.10315
1713452529,20.91173,51.04753,19.07,1004.43,43.56,5.478599,66.32487
1713452539,20.89838,50.9514,19.06,1004.44,43.42,5.478599,66.30045
1713452549,20.89838,50.88273,19.08,1004.55,43.40,5.317464,66.27604
1713452559,20.89838,50.83238,19.08,1004.47,43.51,5.398031,66.25163
1713452569,20.89838,50.869,19.08,1004.47,43.54,5.478599,66.25163
1713452579,20.88503,50.85527,19.09,1004.43,43.57,5.398031,66.27604
1713452589,20.88503,50.89189,19.09,1004.40,43.59,5.398031,66.27604
1713452599,20.869,50.88884,19.09,1004.43,43.57,5.398031,66.30045
1713452609,20.89838,50.90562,19.09,1004.44,43.58,5.478599,66.30045
1713452619,20.91173,50.94224,19.09,1004.43,43.58,5.317464,66.30045
1713452629,20.869,50.91172,19.09,1004.52,43.58,5.478599,66.30045
1713452639,20.89838,50.99871,19.09,1004.47,43.58,5.398031,66.30045
1713452649,20.89838,51.01091,19.1,1004.51,43.53,5.398031,66.32487
1713452659,20.88503,51.01091,19.1,1004.46,43.54,5.398031,66.32487
1713452669,20.88503,51.01091,19.11,1004.44,43.58,5.398031,66.34928
1713452679,20.91173,51.02465,19.11,1004.53,43.54,5.478599,66.34928
1713452689,20.89838,51.01091,19.11,1004.42,43.53,5.478599,66.3737
1713452699,20.88503,51.01091,19.11,1004.45,43.52,5.398031,66.3737
1713452709,20.89838,51.04448,19.12,1004.48,43.54,5.478599,66.39811
1713452719,20.88503,51.0338,19.13,1004.44,43.53,5.478599,66.42252
1713452729,20.88503,51.07042,19.13,1004.44,43.54,5.478599,66.39811
1713452739,20.89838,51.0811,19.14,1004.46,43.51,5.398031,66.39811
1713452749,20.88503,51.09331,19.14,1004.46,43.53,5.478599,66.42252
1713452759,20.89838,51.0811,19.14,1004.50,43.53,5.398031,66.42252
1713452769,20.88503,51.09331,19.14,1004.39,43.54,5.478599,66.44694
1713452779,20.88503,51.10399,19.15,1004.38,43.52,5.478599,66.47135
1713452789,20.85565,51.08873,19.16,1004.38,43.53,5.398031,66.49577
1713452799,20.88503,51.09331,19.16,1004.38,43.50,5.398031,66.54459
1713452809,20.869,51.12535,19.16,1004.44,43.51,5.398031,66.59342
1713452819,20.88503,51.1162,19.16,1004.47,43.50,5.478599,66.61784
1713452829,20.88503,51.1162,19.16,1004.39,43.50,5.398031,66.59342
1713452839,20.869,51.16198,19.16,1004.42,43.51,5.398031,66.61784
1713452849,20.89838,51.10399,19.16,1004.40,43.50,5.398031,66.56901
1713452859,20.88503,51.1162,19.16,1004.35,43.48,5.317464,66.61784
1713452869,20.89838,51.1635,19.17,1004.44,43.51,5.398031,66.61784
1713452879,20.89838,51.14061,19.17,1004.39,43.49,5.398031,66.64226
1713452889,20.88503,51.15282,19.17,1004.44,43.50,5.478599,66.66667
1713452899,20.869,51.17266,19.17,1004.38,43.51,5.478599,66.7155
1713452909,20.88503,51.1635,19.17,1004.39,43.52,5.398031,66.73991
1713452919,20.89838,51.20012,19.18,1004.42,43.52,5.398031,66.76433
1713452929,20.88503,51.20928,19.17,1004.39,43.52,5.398031,66.81316
1713452939,20.88503,51.18639,19.18,1004.42,43.51,5.398031,66.86198
1713452949,20.88503,51.1986,19.17,1004.42,43.51,5.398031,66.93523
1713452959,20.869,51.19555,19.18,1004.37,43.52,5.398031,66.95964
1713452969,20.88503,51.20928,19.18,1004.43,43.52,5.398031,67.0573
1713452979,20.88503,51.20928,19.18,1004.35,43.52,5.317464,67.10612
1713452989,20.88503,51.20928,19.18,1004.37,43.54,5.398031,67.2282
1713452999,20.88503,51.22301,19.18,1004.40,43.53,5.478599,67.35027
1713453009,20.88503,51.20928,19.19,1004.44,43.51,5.398031,67.47234
1713453019,20.869,51.20775,19.18,1004.43,43.52,5.478599,67.3991
1713453029,20.85565,51.19402,19.19,1004.37,43.51,5.317464,64.15198
1713453039,20.869,51.24437,19.19,1004.37,43.53,5.398031,63.10216
1713453049,20.88503,51.26879,19.19,1004.41,43.53,5.398031,61.36721
1713453059,20.869,51.22149,19.17,1004.39,43.54,5.398031,61.14748
1713453069,20.89838,51.23522,19.19,1004.39,43.55,5.478599,64.20081
1713453079,20.869,51.23064,19.18,1004.35,43.56,5.478599,66.52018
1713453089,20.869,51.24437,19.18,1004.38,43.55,5.398031,64.56702
1713453099,20.869,51.18486,19.18,1004.35,43.54,5.398031,62.0264
1713453109,20.88503,51.2459,19.17,1004.34,43.58,5.478599,61.61135
1713453119,20.85565,51.25353,19.17,1004.34,43.60,5.478599,62.00198
1713453129,20.88503,51.30541,19.17,1004.42,43.60,5.398031,62.00198
1713453139,20.85565,51.30083,19.16,1004.35,43.62,5.478599,62.1973
1713453149,20.88503,51.31456,19.16,1004.35,43.61,5.478599,63.1754
1713453159,20.869,51.32677,19.17,1004.35,43.62,5.478599,64.71352
1713453169,20.89838,51.31762,19.16,1004.38,43.64,5.398031,65.66567
1713453179,20.88503,51.31456,19.16,1004.33,43.64,5.398031,61.41603
1713453189,20.869,51.32677,19.16,1004.34,43.66,5.317464,61.12306
1713453199,20.85565,51.36034,19.15,1004.27,43.67,5.317464,61.02541
1713453209,20.89838,51.36797,19.15,1004.38,43.65,5.317464,60.97658
1713453219,20.869,51.36339,19.14,1004.31,43.68,5.478599,60.95216
1713453229,20.88503,51.36492,19.15,1004.35,43.70,5.398031,60.95216
1713453239,20.85565,51.37255,19.14,1004.25,43.71,5.398031,60.95216
1713453249,20.85565,51.38323,19.15,1004.38,43.69,5.398031,60.97658
1713453259,20.85565,51.34661,19.14,1004.31,43.70,5.398031,61.02541
1713453269,20.869,51.38628,19.15,1004.35,43.71,5.398031,61.04982
1713453279,20.88503,51.35118,19.14,1004.36,43.74,5.398031,61.17189
1713453289,20.8423,51.35881,19.14,1004.33,43.74,5.478599,61.29396
1713453299,20.869,51.4229,19.14,1004.33,43.72,5.398031,61.63577
1713453309,20.869,51.36339,19.14,1004.35,43.73,5.398031,64.15198
1713453319,20.869,51.38628,19.14,1004.36,43.74,5.398031,68.7419
1713453329,20.869,51.38628,19.15,1004.43,43.73,5.398031,68.84108
1713453339,20.869,51.36339,19.15,1004.40,43.71,5.478599,68.86549
1713453349,20.88503,51.34203,19.16,1004.36,43.70,5.398031,68.79225
1713453359,20.85565,51.34661,19.16,1004.38,43.70,5.398031,68.40009
1713453369,20.85565,51.38323,19.16,1004.49,43.70,5.478599,67.00847
1713453379,20.869,51.38628,19.15,1004.37,43.69,5.398031,64.42054
1713453389,20.869,51.36339,19.16,1004.36,43.71,5.478599,64.64027
1713453399,20.8423,51.3695,19.16,1004.41,43.71,5.478599,67.93622
1713453409,20.85565,51.38323,19.16,1004.36,43.67,5.398031,68.54658
1713453419,20.88503,51.37713,19.16,1004.33,43.70,5.398031,68.52216
1713453429,20.88503,51.38781,19.16,1004.42,43.73,5.478599,68.47334
1713453439,20.869,51.38628,19.16,1004.36,43.71,5.478599,68.40009
1713453449,20.88503,51.38781,19.16,1004.33,43.71,5.478599,68.30244
1713453459,20.8423,51.42901,19.15,1004.37,43.74,5.478599,68.22919
1713453469,20.85565,51.41985,19.15,1004.37,43.72,5.478599,68.13153
1713453479,20.85565,51.43206,19.14,1004.39,43.75,5.478599,68.03387
1713453489,20.869,51.46868,19.14,1004.52,43.80,5.398031,67.93622
1713453499,20.869,51.43359,19.15,1004.48,43.76,5.398031,67.83856
1713453509,20.88503,51.45953,19.14,1004.41,43.78,5.478599,67.7409
1713453519,20.82895,51.48394,19.15,1004.48,43.79,5.398031,67.64324
1713453529,20.85565,51.47784,19.15,1004.51,43.81,5.398031,67.52117
1713453539,20.85565,51.52056,19.15,1004.40,43.80,5.398031,67.44793
1713453549,20.8423,51.52056,19.15,1004.40,43.80,5.398031,67.35027
1713453559,20.869,51.51141,19.15,1004.37,43.77,5.478599,67.25261
1713453569,20.869,51.53429,19.15,1004.38,43.80,5.398031,67.15495
1713453579,20.8423,51.52056,19.15,1004.37,43.80,5.398031,67.03288
1713453589,20.8423,51.55108,19.15,1004.48,43.79,5.317464,66.8864
1713453599,20.85565,51.5526,19.15,1004.42,43.80,5.478599,66.76433
1713453609,20.8423,51.52972,19.15,1004.48,43.82,5.398031,66.64226
1713453619,20.85565,51.53277,19.14,1004.38,43.81,5.478599,66.52018
1713453629,20.85565,51.54345,19.15,1004.42,44.08,5.398031,66.3737
1713453639,20.85565,51.52056,19.14,1004.38,43.88,5.317464,66.22721
1713453649,20.8423,51.52056,19.14,1004.47,43.83,5.478599,66.15396
1713453659,20.8423,51.52972,19.14,1004.41,43.86,5.398031,66.10513
1713453669,20.85565,51.53277,19.14,1004.39,43.85,5.398031,66.03189
1713453679,20.8423,51.52972,19.14,1004.41,43.84,5.398031,66.0563
1713453689,20.8423,51.54192,19.14,1004.44,43.86,5.398031,65.81216
1713453699,20.85565,51.54345,19.15,1004.42,43.87,5.478599,65.34828
1713453709,20.85565,51.56481,19.14,1004.41,43.86,5.478599,64.07874
1713453719,20.8423,51.56176,19.14,1004.46,43.86,5.478599,62.27054
1713453729,20.85565,51.53277,19.14,1004.47,43.86,5.398031,65.44595
1713453739,20.8423,51.55108,19.14,1004.41,43.83,5.398031,65.64126
1713453749,20.85565,51.56481,19.14,1004.54,43.84,5.478599,62.1973
1713453759,20.85565,51.49767,19.14,1004.50,43.86,5.398031,59.07225
1713453769,20.8423,51.54192,19.12,1004.51,43.89,5.398031,58.09568
1713453779,20.85565,51.56481,19.12,1004.54,43.86,5.317464,58.90135
1713453789,20.81293,51.53735,19.14,1004.49,43.87,5.398031,57.58297
1713453799,20.81293,51.50225,19.11,1004.56,43.93,5.317464,57.50973
1713453809,20.85565,51.53277,19.11,1004.49,43.87,5.398031,56.67964
1713453819,20.8423,51.54192,19.11,1004.55,43.89,5.398031,56.82612
1713453829,20.82895,51.56176,19.11,1004.47,43.92,5.398031,60.65919
1713453839,20.8423,51.58465,19.1,1004.49,43.94,5.398031,65.59243
1713453849,20.82895,51.5938,19.1,1004.51,43.92,5.478599,64.71352
1713453859,20.82895,51.61669,19.1,1004.48,43.96,5.398031,56.99702
1713453869,20.8423,51.57397,19.09,1004.55,43.97,5.398031,56.53315
1713453879,20.8423,51.60601,19.1,1004.51,43.97,5.398031,56.48433
1713453889,20.81293,51.58007,19.1,1004.51,43.98,5.478599,56.50874
1713453899,20.79958,51.61211,19.09,1004.52,43.97,5.317464,56.67964
1713453909,20.85565,51.64263,19.1,1004.56,43.98,5.317464,57.04585
1713453919,20.82895,51.63805,19.09,1004.50,43.99,5.398031,58.75486
1713453929,20.81293,51.64416,19.08,1004.53,44.03,5.478599,57.6318
1713453939,20.81293,51.65636,19.08,1004.53,44.00,5.317464,57.72946
1713453949,20.82895,51.64721,19.08,1004.50,44.00,5.478599,57.77829
1713453959,20.8423,51.6289,19.08,1004.55,44.01,5.478599,58.29099
1713453969,20.81293,51.635,19.09,1004.54,44.02,5.398031,57.82711
1713453979,20.82895,51.64721,19.08,1004.53,44.05,5.398031,58.02243
1713453989,20.81293,51.68993,19.08,1004.52,44.06,5.398031,58.21775
1713453999,20.79958,51.66552,19.08,1004.53,44.05,5.398031,58.43748
1713454009,20.82895,51.71587,19.08,1004.53,44.04,5.478599,58.63279
1713454019,20.79958,51.69909,19.08,1004.55,44.06,5.398031,58.82811
1713454029,20.81293,51.69909,19.07,1004.51,44.06,5.398031,58.99901
1713454039,20.81293,51.68993,19.08,1004.52,44.05,5.398031,59.14549
1713454049,20.82895,51.68078,19.06,1004.44,44.03,5.398031,59.26757
1713454059,20.82895,51.69299,19.07,1004.50,44.05,5.398031,59.41405
1713454069,20.81293,51.64416,19.08,1004.52,44.10,5.398031,59.51171
1713454079,20.79958,51.66552,19.07,1004.59,44.07,5.398031,59.60937
1713454089,20.79958,51.6762,19.07,1004.57,44.09,5.317464,59.68261
1713454099,20.81293,51.71282,19.07,1004.58,44.07,5.398031,59.8291
1713454109,20.79958,51.69909,19.07,1004.54,44.05,5.478599,59.97559
1713454119,20.81293,51.72198,19.06,1004.50,44.10,5.478599,60.19532
1713454129,20.79958,51.72045,19.08,1004.60,44.11,5.478599,60.41505
1713454139,20.82895,51.72503,19.07,1004.58,44.11,5.398031,60.58595
1713454149,20.81293,51.66705,19.06,1004.57,44.07,5.478599,60.75685
1713454159,20.82895,51.68078,19.05,1004.59,44.09,5.478599,60.95216
1713454169,20.81293,51.72198,19.05,1004.55,44.10,5.398031,61.14748
1713454179,20.79958,51.75402,19.05,1004.56,44.13,5.478599,61.34279
1713454189,20.82895,51.70214,19.05,1004.55,44.15,5.398031,61.46486
1713454199,20.81293,51.74334,19.05,1004.56,44.08,5.398031,61.53811
1713454209,20.81293,51.74334,19.04,1004.57,44.13,5.398031,61.61135
1713454219,20.78622,51.7174,19.05,1004.61,44.19,5.478599,61.58694
1713454229,20.79958,51.76624,19.04,1004.52,44.21,5.398031,61.56253
1713454239,20.78622,51.72961,19.04,1004.64,44.19,5.398031,61.46486
1713454249,20.79958,51.7113,19.05,1004.56,44.19,5.398031,61.39162
1713454259,20.78622,51.61059,19.03,1004.53,44.02,5.398031,61.31838
1713454269,20.78622,51.66247,19.03,1004.56,44.15,5.478599,61.24514
1713454279,20.81293,51.76776,19.03,1004.52,44.09,5.398031,61.19631
1713454289,20.75684,51.75861,19.03,1004.58,44.20,5.398031,61.04982
1713454299,20.79958,51.81812,19.03,1004.61,44.23,5.317464,60.95216
1713454309,20.78622,51.79523,19.03,1004.58,44.22,5.398031,60.85451
1713454319,20.78622,51.83948,19.04,1004.62,44.22,5.398031,60.75685
1713454329,20.75684,51.80286,19.04,1004.56,44.21,5.398031,60.65919
1713454339,20.78622,51.81659,19.04,1004.57,44.24,5.398031,60.56153
1713454349,20.79958,51.841,19.03,1004.61,44.23,5.398031,60.46387
1713454359,20.79958,51.85321,19.04,1004.59,44.16,5.398031,60.31739
1713454369,20.78622,51.86237,19.04,1004.54,44.19,5.478599,60.21973
1713454379,20.7702,51.83643,19.03,1004.61,44.24,5.478599,60.09766
1713454389,20.79958,51.85321,19.03,1004.63,44.27,5.398031,59.97559
1713454399,20.79958,51.88525,19.03,1004.63,44.25,5.317464,59.85351
1713454409,20.78622,51.87152,19.02,1004.62,44.26,5.398031,59.73144
1713454419,20.7702,51.85931,19.02,1004.62,44.27,5.398031,59.68261
1713454429,20.7702,51.86847,19.02,1004.64,44.26,5.478599,59.63379
1713454439,20.78622,51.85016,19.02,1004.65,44.27,5.398031,59.60937
1713454449,20.79958,51.87305,19.02,1004.64,44.25,5.398031,59.58496
1713454459,20.75684,51.88983,19.02,1004.64,44.28,5.317464,59.60937
1713454469,20.7702,51.83643,19.01,1004.66,44.24,5.398031,59.63379
1713454479,20.78622,51.8822,19.01,1004.58,44.27,5.398031,60.1709
1713454489,20.74349,51.90814,19.02,1004.68,44.27,5.317464,62.63828
1713454499,20.75684,51.92188,19.02,1004.62,44.29,5.398031,64.27406
1713454509,20.7702,51.86847,19.02,1004.57,44.32,5.317464,64.78676
1713454519,20.7702,51.91272,19.02,1004.64,44.25,5.398031,65.10414
1713454529,20.78622,51.92645,19.03,1004.68,44.29,5.398031,66.17838
1713454539,20.78622,51.89441,19.02,1004.57,44.29,5.398031,66.08072
1713454549,20.7702,51.94629,19.03,1004.60,44.29,5.398031,66.30045
1713454559,20.7702,51.9234,19.02,1004.68,44.27,5.398031,66.15396
1713454569,20.79958,51.92798,19.03,1004.66,44.28,5.398031,65.78774
1713454579,20.78622,51.94934,19.03,1004.66,44.25,5.317464,64.27406
1713454589,20.7702,51.9585,19.03,1004.58,44.27,5.398031,65.00648
1713454599,20.78622,51.92645,19.04,1004.62,44.32,5.317464,65.44595
1713454609,20.7702,51.90356,19.03,1004.66,44.29,5.398031,65.32387
1713454619,20.78622,51.92645,19.04,1004.62,44.27,5.478599,65.17738
1713454629,20.7702,51.94629,19.04,1004.67,44.27,5.478599,65.00648
1713454639,20.75684,51.97681,19.04,1004.62,44.29,5.478599,64.88441
1713454649,20.7702,51.94629,19.04,1004.62,44.29,5.398031,64.73793
1713454659,20.7702,51.96765,19.04,1004.63,44.24,5.398031,64.59144
1713454669,20.75684,51.95544,19.04,1004.63,44.24,5.478599,64.44495
1713454679,20.7702,51.9234,19.05,1004.66,44.29,5.398031,64.29847
1713454689,20.7702,51.98749,19.05,1004.63,44.26,5.398031,64.20081
1713454699,20.78622,51.98138,19.04,1004.57,44.27,5.398031,64.05432
1713454709,20.75684,51.95544,19.04,1004.63,44.26,5.317464,63.90784
1713454719,20.75684,51.98749,19.05,1004.69,44.30,5.398031,63.78576
1713454729,20.7702,51.96765,19.04,1004.57,44.32,5.398031,63.71252
1713454739,20.75684,51.94476,19.05,1004.64,44.23,5.398031,63.61486
1713454749,20.75684,51.9646,19.04,1004.57,44.29,5.478599,63.54162
1713454759,20.74349,51.98596,19.04,1004.65,44.27,5.398031,63.41954
1713454769,20.7702,52.03326,19.04,1004.62,44.26,5.398031,63.3463
1713454779,20.7702,51.98749,19.04,1004.56,44.30,5.398031,63.24865
1713454789,20.74349,52.04089,19.04,1004.60,44.30,5.478599,63.19982
1713454799,20.7702,52.02258,19.05,1004.71,44.31,5.478599,63.12658
1713454809,20.7702,52.02258,19.04,1004.62,44.32,5.398031,63.05333
1713454819,20.7702,52.06531,19.04,1004.63,44.27,5.398031,62.98009
1713454829,20.75684,52.05463,19.03,1004.56,44.33,5.317464,62.95567
1713454839,20.75684,52.04242,19.04,1004.62,44.34,5.317464,62.90685
1713454849,20.75684,52.05463,19.04,1004.62,44.30,5.398031,62.8336
1713454859,20.75684,52.01038,19.03,1004.64,44.33,5.398031,62.80919
1713454869,20.75684,51.99969,19.03,1004.56,44.35,5.398031,62.76036
1713454879,20.74349,52.04089,19.03,1004.61,44.35,5.398031,62.71153
1713454889,20.74349,52.09583,19.02,1004.62,44.35,5.317464,62.71153
1713454899,20.74349,52.10651,19.03,1004.66,44.32,5.398031,62.71153
1713454909,20.74349,52.05157,19.03,1004.58,44.35,5.398031,62.68711
1713454919,20.73014,52.01495,19.04,1004.63,44.33,5.398031,62.71153
1713454929,20.74349,52.04089,19.04,1004.62,44.32,5.398031,62.6627
1713454939,20.73014,52.07294,19.04,1004.62,44.32,5.398031,62.68711
1713454949,20.74349,52.08667,19.03,1004.61,44.32,5.398031,62.71153
1713454959,20.74349,52.09583,19.03,1004.60,44.33,5.317464,62.71153
1713454969,20.73014,52.08362,19.04,1004.64,44.35,5.478599,62.71153
1713454979,20.73014,52.07294,19.02,1004.65,44.36,5.398031,62.71153
1713454989,20.74349,52.10651,19.03,1004.61,44.42,5.478599,62.71153
1713454999,20.74349,52.09583,19.02,1004.65,44.33,5.478599,62.73595
1713455009,20.74349,52.11566,19.02,1004.61,44.35,5.398031,62.78477
1713455019,20.73014,52.11414,19.02,1004.62,44.40,5.478599,62.80919
1713455029,20.74349,52.10651,19.02,1004.57,44.39,5.478599,62.8336
1713455039,20.74349,52.15076,19.03,1004.60,44.41,5.317464,62.8336
1713455049,20.7702,52.17517,19.02,1004.68,44.37,5.398031,62.85802
1713455059,20.73014,52.11414,19.02,1004.67,44.39,5.398031,62.85802
1713455069,20.73014,52.14771,19.02,1004.70,44.40,5.398031,62.90685
1713455079,20.73014,52.16907,19.02,1004.65,44.41,5.398031,62.90685
1713455089,20.74349,52.12787,19.02,1004.68,44.39,5.398031,62.90685
1713455099,20.74349,52.15992,19.01,1004.58,44.40,5.398031,62.90685
1713455109,20.74349,52.1706,19.01,1004.57,44.45,5.398031,62.90685
1713455119,20.71412,52.13397,19.02,1004.64,44.35,5.478599,62.88243
1713455129,20.71412,52.16602,19.01,1004.63,44.40,5.478599,62.90685
1713455139,20.70077,52.18738,19.01,1004.65,44.42,5.398031,62.90685
1713455149,20.73014,52.20264,19.01,1004.56,44.43,5.478599,62.90685
1713455159,20.73014,52.20264,19.01,1004.68,44.46,5.478599,62.90685
1713455169,20.73014,52.1828,19.01,1004.59,44.46,5.398031,62.93126
1713455179,20.70077,52.19806,19.02,1004.59,44.45,5.398031,62.95567
1713455189,20.74349,52.19349,19.01,1004.61,44.47,5.478599,62.95567
1713455199,20.73014,52.1828,19.01,1004.62,44.49,5.398031,62.98009
